studentusi,personaltitleprefix,firstname,middlename,lastsurname,generationcodesuffix,maidenname,birthdate,birthcity,birthstateabbreviationdescriptorid,birthinternationalprovince,birthcountrydescriptorid,dateenteredus,multiplebirthstatus,birthsexdescriptorid,citizenshipstatusdescriptorid,personid,sourcesystemdescriptorid,studentuniqueid,discriminator,createdate,lastmodifieddate,id,changeversion
"612","Ms","Janice","Julia","George",,,"1994-03-18",,,,,,,,,,,"605432","NULL","2020-11-13 14:16:04.757678","2020-11-13 14:16:04.757635","224fe726-37a7-4b0d-80ba-754622355668","11447"
"616","Mrs","Alissa","Amalia","Hickman",,,"2002-05-31",,,,,,,,,,,"605436","NULL","2020-11-13 14:16:04.766903","2020-11-13 14:16:04.766841","d92e07b6-65a9-4f55-bc15-d899cfe9c32d","11451"
"621","Mr","Mario",,"Walton",,,"2004-07-31",,,,,,,,,,,"605441","NULL","2020-11-13 14:16:04.776667","2020-11-13 14:16:04.776602","f1665fdf-ae34-4831-b0b1-3ac1758967fa","11456"
"626","Mr","Vernon",,"De Leon",,,"1996-05-30",,,,,,,,,,,"605446","NULL","2020-11-13 14:16:04.787495","2020-11-13 14:16:04.787450","ccad2c0a-3224-4d89-9023-5da6f2886680","11461"
"630","Mr","Walter",,"Reyes",,,"1994-07-21",,,,,,,,,,,"605450","NULL","2020-11-13 14:16:04.796881","2020-11-13 14:16:04.796854","7dba34bd-9345-4b63-90ea-739f2a6020a4","11465"
"632","Mr","Wade",,"Barker",,,"2000-07-25",,,,,,,,,,,"605452","NULL","2020-11-13 14:16:04.804464","2020-11-13 14:16:04.804416","c16e8081-d074-4a2b-9f5f-23e31dcf5d32","11467"
"637","Mr","Clinton",,"Jenkins",,,"1999-02-03",,,,,,,,,,,"605458","NULL","2020-11-13 14:16:04.814984","2020-11-13 14:16:04.814951","9cbe4914-3698-4aad-9f2e-4557069b2416","11472"
"655","Mr","Bruce","Maurice","Carrillo",,,"1995-12-18",,,,,,,,,,,"605474","NULL","2020-11-13 14:16:04.865630","2020-11-13 14:16:04.865402","28ddec11-70fb-406b-9113-640272566a65","11490"
"656","Mr","Daniel",,"Hurst",,,"1997-10-24",,,,,,,,,,,"605476","NULL","2020-11-13 14:16:04.876344","2020-11-13 14:16:04.876247","9b92d94a-e4df-4d39-b472-b90dd90a43fb","11491"
"662","Mr","Wallace","Elmer","Ewing",,,"1997-06-18",,,,,,,,,,,"605481","NULL","2020-11-13 14:16:04.888357","2020-11-13 14:16:04.888312","f9d0fc22-cfe8-42ac-a5c2-7c9bbd3f47b4","11497"
"671","Mrs","Anne",,"Frye",,,"2005-07-17",,,,,,,,,,,"605491","NULL","2020-11-13 14:16:04.908556","2020-11-13 14:16:04.908515","9f6ee9bb-9e61-4c58-83a1-e9619093ccef","11506"
"675","Mrs","Kerri","Shannon","Baird",,,"2004-05-15",,,,,,,,,,,"605495","NULL","2020-11-13 14:16:04.918818","2020-11-13 14:16:04.918780","18baf31a-727d-43bd-880f-9a0cf07c0387","11510"
"676","Mr","Wade","Gordon","Zavala",,,"2000-11-06",,,,,,,,,,,"605496","NULL","2020-11-13 14:16:04.925920","2020-11-13 14:16:04.925837","a9d7a197-e981-4115-9fe2-89bbdc2611e9","11511"
"683","Mr","Gilbert","Jim","Salazar",,,"2000-02-12",,,,,,,,,,,"605502","NULL","2020-11-13 14:16:04.939371","2020-11-13 14:16:04.939336","4e485952-da3a-4995-a46f-e19b16d17e3d","11518"
"686","Mrs","Cheri","Alexis","Richard",,,"2004-02-24",,,,,,,,,,,"605507","NULL","2020-11-13 14:16:04.949127","2020-11-13 14:16:04.949107","e96e87b3-f531-402c-81b6-226ae8f039d5","11521"
"698","Mr","Marvin",,"Buchanan",,,"1994-04-28",,,,,,,,,,,"605518","NULL","2020-11-13 14:16:04.978538","2020-11-13 14:16:04.978496","89910c0e-4300-4162-9364-fbcd43833593","11533"
"713","Mr","Wayne",,"Harrison",,,"2003-09-21",,,,,,,,,,,"605533","NULL","2020-11-13 14:16:05.020912","2020-11-13 14:16:05.020870","c325fa3f-1b4a-44c1-955d-309d32b75ee7","11548"
"718","Mrs","Alisa","Charlene","Woods",,,"2000-04-16",,,,,,,,,,,"605538","NULL","2020-11-13 14:16:05.031210","2020-11-13 14:16:05.031172","ae949a0b-e703-4242-9c8c-f68682784ae2","11553"
"722","Ms","Laura","Freda","Dawson",,,"2001-05-31",,,,,,,,,,,"605542","NULL","2020-11-13 14:16:05.040771","2020-11-13 14:16:05.040732","419746eb-8ec1-424c-9e5a-3a31b87b5f4d","11557"
"731","Mrs","Kim",,"Lee",,,"2002-12-26",,,,,,,,,,,"605551","NULL","2020-11-13 14:16:05.064097","2020-11-13 14:16:05.064050","63d45d07-649b-439d-82ba-9fac2aa368ea","11566"
"736","Ms","Blanca","Candy","Alvarez",,,"1997-09-11",,,,,,,,,,,"605556","NULL","2020-11-13 14:16:05.309064","2020-11-13 14:16:05.308980","9f99874f-ec4b-404b-9cf6-8eefa2c6aad2","11571"
"740","Mr","Adam","Travis","Russell",,,"2001-11-20",,,,,,,,,,,"605558","NULL","2020-11-13 14:16:05.319529","2020-11-13 14:16:05.319506","f9ed596c-a16f-487e-b724-fd8815e218eb","11575"
"742","Mrs","Autumn","Charlotte","Durham",,,"2001-11-26",,,,,,,,,,,"605562","NULL","2020-11-13 14:16:05.327876","2020-11-13 14:16:05.327842","170aa36e-172c-47d0-92c8-dea531f48b1d","11577"
"751","Mr","Benjamin","Lewis","Sandoval",,,"2005-11-28",,,,,,,,,,,"605571","NULL","2020-11-13 14:16:05.347633","2020-11-13 14:16:05.347603","3f4e8dff-a3b0-4d05-a030-70c439fece8b","11586"
"760","Ms","Leola",,"Williams",,,"2000-06-26",,,,,,,,,,,"605579","NULL","2020-11-13 14:16:05.595556","2020-11-13 14:16:05.595508","9a9949b3-2e71-4058-970d-b3093bcc1892","11595"
"762","Dr","Jonathan","Thomas","Edwards",,,"1999-11-25",,,,,,,,,,,"605582","NULL","2020-11-13 14:16:05.602980","2020-11-13 14:16:05.602937","0d48f600-ff41-440a-a04a-0e18c57a6b23","11597"
"768","Ms","Elnora","Polly","Ayala",,,"1996-11-23",,,,,,,,,,,"605588","NULL","2020-11-13 14:16:05.613545","2020-11-13 14:16:05.613518","5d422ff6-d7d2-4c22-8588-798a9337de53","11603"
"770","Mr","Arthur","Dale","Doyle",,,"1994-03-02",,,,,,,,,,,"605590","NULL","2020-11-13 14:16:05.620569","2020-11-13 14:16:05.620530","69af2669-2f27-465d-99e6-49601b357ac7","11605"
"773","Ms","Bertha",,"Dunn",,,"2001-01-16",,,,,,,,,,,"605593","NULL","2020-11-13 14:16:05.628157","2020-11-13 14:16:05.628097","7087ae7a-b8a0-402a-839b-13b3a22b9a1a","11608"
"778","Mrs","Jeanne",,"Bradley",,,"2000-11-19",,,,,,,,,,,"605598","NULL","2020-11-13 14:16:05.637678","2020-11-13 14:16:05.637603","636a1d4e-20da-4948-8e13-aad3d84f10e2","11613"
"783","Mr","Alex",,"Nunez",,,"1996-01-17",,,,,,,,,,,"605603","NULL","2020-11-13 14:16:05.646918","2020-11-13 14:16:05.646866","3a28ea15-aae4-4a3b-bbb8-55eaac64aaa6","11618"
"787","Mrs","Toni",,"Riley",,,"2005-11-17",,,,,,,,,,,"605607","NULL","2020-11-13 14:16:05.655034","2020-11-13 14:16:05.654990","0be32f21-c632-44db-97ed-f11e51c1b877","11622"
"794","Mrs","Yolanda",,"Walls",,,"1996-09-02",,,,,,,,,,,"605614","NULL","2020-11-13 14:16:05.672467","2020-11-13 14:16:05.672431","70e3742d-afeb-423e-a8f2-d51a5a5fec1d","11629"
"797","Mr","Willie",,"Acosta",,,"2003-12-01",,,,,,,,,,,"605617","NULL","2020-11-13 14:16:05.680970","2020-11-13 14:16:05.680888","8db92d52-9dfc-4a22-8246-ee82df435883","11632"
"811","Ms","Yvette","Tabitha","Orr",,,"1998-02-15",,,,,,,,,,,"605631","NULL","2020-11-13 14:16:05.712728","2020-11-13 14:16:05.712696","49da4ff8-efe6-4e83-a0b3-0d49bb41cafb","11646"
"816","Mrs","Debbie",,"Choi",,,"2003-01-03",,,,,,,,,,,"605636","NULL","2020-11-13 14:16:05.723892","2020-11-13 14:16:05.723871","1381f78b-fdf5-468b-aaaf-6cf77c89fcb5","11651"
"827","Mrs","Amie",,"Mosley",,,"2002-10-03",,,,,,,,,,,"605646","NULL","2020-11-13 14:16:05.750385","2020-11-13 14:16:05.750353","aa5b5858-ce48-467a-bb21-4142955f4efb","11662"
"844","Ms","Nellie","Helen","Rodgers",,,"1999-12-25",,,,,,,,,,,"605664","NULL","2020-11-13 14:16:05.794093","2020-11-13 14:16:05.794018","3ceb1cad-8e2b-45a6-af91-79f71254dd24","11679"
"851","Mr","James","Felix","Massey",,,"2000-02-26",,,,,,,,,,,"605669","NULL","2020-11-13 14:16:05.814825","2020-11-13 14:16:05.814785","03f25b2f-9a3b-4ae1-8f58-12e2bfa441d2","11686"
"858","Mr","Miguel",,"Salas",,,"2001-08-18",,,,,,,,,,,"605677","NULL","2020-11-13 14:16:05.837014","2020-11-13 14:16:05.836880","503c541a-e6bf-4249-adf4-5b33d99ff4bf","11693"
"867","Mr","Jeremy","Larry","Whitaker",,,"2000-01-16",,,,,,,,,,,"605687","NULL","2020-11-13 14:16:05.857107","2020-11-13 14:16:05.857069","1834037d-0c59-4f7b-bc4c-c8294f1eef6f","11702"
"874","Ms","Angelia","Serena","Shepard",,,"1994-06-19",,,,,,,,,,,"605693","NULL","2020-11-13 14:16:05.873721","2020-11-13 14:16:05.873654","497433d1-d576-4918-96b0-385179953b9e","11709"
"880","Dr","Henry",,"Walters",,,"1997-02-01",,,,,,,,,,,"605700","NULL","2020-11-13 14:16:05.884185","2020-11-13 14:16:05.884152","75f19ba6-86aa-4663-9f23-1a7d8c726302","11715"
"882","Mrs","Nelda",,"Conley",,,"1999-04-02",,,,,,,,,,,"605702","NULL","2020-11-13 14:16:05.891244","2020-11-13 14:16:05.891174","85bcf807-8e31-46bc-a91b-a4e7cc9e0819","11717"
"888","Ms","Ava",,"Hunter",,,"2003-08-14",,,,,,,,,,,"605708","NULL","2020-11-13 14:16:05.902013","2020-11-13 14:16:05.901951","d7562102-0975-4924-bd9e-77050f95938c","11723"
"892","Mrs","Sarah",,"Meza",,,"2005-04-05",,,,,,,,,,,"605712","NULL","2020-11-13 14:16:05.910297","2020-11-13 14:16:05.910261","eb39e346-cd61-49c4-b6be-cc0e1a6f95ea","11727"
"896","Mr","Clinton","Brent","Mc Gee",,,"1995-06-16",,,,,,,,,,,"605716","NULL","2020-11-13 14:16:05.919245","2020-11-13 14:16:05.919195","c78d3ffa-860a-4909-a354-7afba6157664","11731"
"899","Mrs","Grace",,"Newman",,,"2001-01-17",,,,,,,,,,,"605719","NULL","2020-11-13 14:16:05.927444","2020-11-13 14:16:05.927403","8b0d14ea-ae26-4c37-8777-ec01ca763f3f","11734"
"904","Ms","Toni","Megan","Mc Intyre",,,"1998-10-27",,,,,,,,,,,"605724","NULL","2020-11-13 14:16:05.942157","2020-11-13 14:16:05.942118","ccc822ac-39cf-4fa7-97c0-439684278515","11739"
"905","Ms","Faith","Lillian","Velez",,,"1999-01-28",,,,,,,,,,,"605725","NULL","2020-11-13 14:16:05.948889","2020-11-13 14:16:05.948790","8d9b48a0-e088-47f0-b5f1-b1d399d41e8e","11740"
"910","Ms","Bobbi","Cheryl","Noble",,,"2002-02-13",,,,,,,,,,,"605730","NULL","2020-11-13 14:16:05.958855","2020-11-13 14:16:05.958796","e539f887-125e-4d68-a675-84640619ba1a","11745"
"915","Mr","Andre",,"Castro",,,"2004-03-22",,,,,,,,,,,"605735","NULL","2020-11-13 14:16:05.970402","2020-11-13 14:16:05.970342","f04c3275-19b7-497c-a079-2813aae41892","11750"
"920","Mr","Christian",,"Simpson",,,"1996-05-19",,,,,,,,,,,"605739","NULL","2020-11-13 14:16:05.981231","2020-11-13 14:16:05.981203","75528f26-4523-4dbd-a901-5819c3f9f5d3","11755"
"922","Ms","Adrian","Sarah","Reese",,,"2002-06-05",,,,,,,,,,,"605742","NULL","2020-11-13 14:16:05.989096","2020-11-13 14:16:05.989061","e3b174dd-4cb6-4d35-abe2-a6fb4a517a14","11757"
"926","Dr","Casey","Matthew","Morse",,,"1996-05-21",,,,,,,,,,,"605746","NULL","2020-11-13 14:16:05.997914","2020-11-13 14:16:05.997860","0e6e0d76-f3f6-442c-af90-85018105c6e0","11761"
"932","Mr","Allen",,"Bass",,,"1996-05-07",,,,,,,,,,,"605752","NULL","2020-11-13 14:16:06.249549","2020-11-13 14:16:06.249505","a76ed3b1-6210-4f45-837d-79611aea9f4f","11767"
"936","Mr","Derek","Andre","Friedman",,,"1996-02-23",,,,,,,,,,,"605756","NULL","2020-11-13 14:16:06.259483","2020-11-13 14:16:06.259439","00bb1900-8ddf-498f-9245-8ce28a20ef54","11771"
"942","Ms","Marissa","Lauren","Summers",,,"2003-11-15",,,,,,,,,,,"605762","NULL","2020-11-13 14:16:06.275489","2020-11-13 14:16:06.275365","53222ec9-a977-46f0-8db4-15abee23e375","11777"
"639","Ms","Willa",,"Fernandez",,,"2002-11-12",,,,,,,,,,,"605459","NULL","2020-11-13 14:16:04.822678","2020-11-13 14:16:04.822542","66a8cfde-9aba-48fe-8d9f-bf2531524264","11474"
"642","Ms","Jo",,"Meza",,,"2000-09-02",,,,,,,,,,,"605461","NULL","2020-11-13 14:16:04.825290","2020-11-13 14:16:04.825266","25f1fdfa-31d6-4dcd-9c17-0a0b890b2db6","11477"
"644","Dr","Everett","Marcus","Rogers",,,"2004-09-08",,,,,,,,,,,"605465","NULL","2020-11-13 14:16:04.833206","2020-11-13 14:16:04.833114","283715ba-cf08-43e1-9039-faf698eb54c5","11479"
"647","Mrs","Doris","Maryann","Frederick",,,"1995-06-17",,,,,,,,,,,"605467","NULL","2020-11-13 14:16:04.845068","2020-11-13 14:16:04.845016","14f4602a-211a-4974-9af2-b18e70128a12","11482"
"649","Mrs","Alisa",,"Waters",,,"1995-10-21",,,,,,,,,,,"605470","NULL","2020-11-13 14:16:04.854744","2020-11-13 14:16:04.854700","1ecf9933-1ba0-44a7-87e0-67d71bd3592f","11484"
"652","Mr","Justin",,"Zuniga",,,"1994-02-27",,,,,,,"2090","301",,,"605464","NULL","2020-11-13 14:16:04.862617","2020-11-13 14:16:04.862482","1c1fc8ef-5407-47d8-be37-e2bee1090918","11487"
"658","Mr","Gabriel",,"Pope",,,"2005-06-19",,,,,,,,,,,"605478","NULL","2020-11-13 14:16:04.876752","2020-11-13 14:16:04.876717","5209f9c5-a279-4b42-8cc9-ab14e957ebb7","11493"
"665","Mrs","Laura","Amelia","Ewing",,,"2003-09-22",,,,,,,,,,,"605485","NULL","2020-11-13 14:16:04.897695","2020-11-13 14:16:04.897650","a1d8cf59-cd57-4bca-87b4-b75ae812d0cc","11500"
"670","Mr","Gabriel","Gerald","Boyd",,,"2001-08-05",,,,,,,,,,,"605490","NULL","2020-11-13 14:16:04.907309","2020-11-13 14:16:04.907218","e830cfeb-1408-4e48-a4d9-29fa8f01fec5","11505"
"672","Mr","Jay","Eduardo","Sampson",,,"2005-06-14",,,,,,,,,,,"605492","NULL","2020-11-13 14:16:04.916869","2020-11-13 14:16:04.916808","a92e7193-3b5c-4d46-9da3-f013d93b04ab","11507"
"679","Mr","Lonnie","Alfredo","Abbott",,,"1999-02-19",,,,,,,,,,,"605498","NULL","2020-11-13 14:16:04.928105","2020-11-13 14:16:04.927976","44d0359c-e24a-4d9f-9090-691b24077080","11514"
"681","Mr","Tom",,"Yu",,,"1998-02-27",,,,,,,,,,,"605500","NULL","2020-11-13 14:16:04.937827","2020-11-13 14:16:04.937782","5e5a60b8-d5e9-4493-8d70-ecc19d45a49c","11516"
"687","Ms","Lauren",,"Wood",,,"2004-10-16",,,,,,,,,,,"605506","NULL","2020-11-13 14:16:04.949368","2020-11-13 14:16:04.949347","8ac7ab21-9426-4d78-ac51-12d1c09b9be7","11522"
"688","Mr","Daryl",,"Peters",,,"1997-11-08",,,,,,,,,,,"605509","NULL","2020-11-13 14:16:04.957686","2020-11-13 14:16:04.957586","fcdcef20-caed-4455-bbf4-12f04704b9a0","11523"
"691","Mr","Sean",,"Garrett",,,"1995-03-22",,,,,,,,,,,"605511","NULL","2020-11-13 14:16:04.960367","2020-11-13 14:16:04.960328","b68bd1d9-3ced-46a2-bcfc-901071f551db","11526"
"692","Mrs","Karen",,"Cordova",,,"1997-06-03",,,,,,,,,,,"605512","NULL","2020-11-13 14:16:04.967153","2020-11-13 14:16:04.966943","e4134b65-9f4f-4830-8c53-3d6f34e87667","11527"
"695","Ms","Nichole","Roslyn","Foley",,,"2004-06-13",,,,,,,,,,,"605515","NULL","2020-11-13 14:16:04.969716","2020-11-13 14:16:04.969679","a455027f-f74e-46f3-9419-04f15cacc174","11530"
"697","Mr","Oscar",,"Collier",,,"1994-11-21",,,,,,,,,,,"605516","NULL","2020-11-13 14:16:04.977871","2020-11-13 14:16:04.977802","cddefa57-3f40-4a2d-bc45-7c0233ab04d7","11532"
"702","Ms","Mariana",,"Lucas",,,"2000-09-01",,,,,,,,,,,"605521","NULL","2020-11-13 14:16:04.991229","2020-11-13 14:16:04.991167","5be617a9-bcb5-4999-bd78-4572acd335f5","11537"
"704","Ms","Elisa","Audrey","Jones",,,"2004-01-21",,,,,,,,,,,"605524","NULL","2020-11-13 14:16:04.999411","2020-11-13 14:16:04.997347","58659cf2-9418-4e58-a946-6e2f1bbae7a8","11539"
"707","Mr","Micheal","Joel","Solis",,,"1994-06-11",,,,,,,,,,,"605527","NULL","2020-11-13 14:16:05.005038","2020-11-13 14:16:05.004999","8e8a85d6-4d83-45f3-af98-35569efb6019","11542"
"709","Mr","Clifton","Todd","Garrison",,,"1994-04-13",,,,,,,,,,,"605529","NULL","2020-11-13 14:16:05.010170","2020-11-13 14:16:05.010128","76a480f7-9886-41e5-a2f2-75b69cc75f3c","11544"
"711","Mrs","Kelsey",,"Walters",,,"1995-09-13",,,,,,,,,,,"605531","NULL","2020-11-13 14:16:05.014828","2020-11-13 14:16:05.014678","d85fb036-69f5-4011-89b8-537f60c591ba","11546"
"715","Mr","Vernon",,"Guerra",,,"1994-09-28",,,,,,,,,,,"605535","NULL","2020-11-13 14:16:05.024386","2020-11-13 14:16:05.024346","5d1503a4-a368-46ad-a1fc-6f9044b1cf29","11550"
"716","Mr","Barry",,"Waller",,,"2003-06-18",,,,,,,,,,,"605536","NULL","2020-11-13 14:16:05.029156","2020-11-13 14:16:05.029083","a09fc491-8894-47f5-9e9c-60b1c9f88e24","11551"
"719","Ms","Vickie","Veronica","Esparza",,,"1996-10-07",,,,,,,,,,,"605539","NULL","2020-11-13 14:16:05.035010","2020-11-13 14:16:05.034971","e09be6e0-a21f-437c-a049-359d8a7c8259","11554"
"721","Dr","Marshall",,"Terrell",,,"2000-09-15",,,,,,,,,,,"605541","NULL","2020-11-13 14:16:05.040588","2020-11-13 14:16:05.040543","ebd7b685-4707-4eb7-89f7-d3d44430036f","11556"
"723","Mr","Randy","Claude","Kirk",,,"2005-08-16",,,,,,,,,,,"605543","NULL","2020-11-13 14:16:05.045021","2020-11-13 14:16:05.044954","f12f0109-f051-444d-9d59-7f053963f8d0","11558"
"724","Mr","Roy",,"Wright",,,"1998-01-17",,,,,,,,,,,"605544","NULL","2020-11-13 14:16:05.048778","2020-11-13 14:16:05.048708","a2b6444e-505e-4160-b210-b358d9ef0d03","11559"
"729","Ms","Wendy","Martha","Gordon",,,"1995-01-22",,,,,,,,,,,"605549","NULL","2020-11-13 14:16:05.058149","2020-11-13 14:16:05.058058","c3afc782-3125-4a97-a901-3047ba2ae946","11564"
"733","Mrs","Vickie",,"Vega",,,"1995-01-04",,,,,,,,,,,"605554","NULL","2020-11-13 14:16:05.308476","2020-11-13 14:16:05.308354","9a370f60-5056-4bff-87e0-7e47f69f6421","11568"
"738","Mrs","June",,"Frey",,,"2000-01-02",,,,,,,,,,,"605559","NULL","2020-11-13 14:16:05.318784","2020-11-13 14:16:05.318750","f2e11c51-4663-40d2-8e0b-bb5ea4a1eda2","11573"
"741","Mr","Bernard","Jared","Fisher",,,"1999-02-07",,,,,,,,,,,"605561","NULL","2020-11-13 14:16:05.326609","2020-11-13 14:16:05.326568","9fab76fd-6696-44c8-b211-2873a4e2b781","11576"
"743","Mr","Derrick",,"Morrow",,,"2004-02-03",,,,,,,,,,,"605563","NULL","2020-11-13 14:16:05.329704","2020-11-13 14:16:05.329675","3f75ed8a-2eb3-497e-b99b-7772537e0583","11578"
"746","Mr","Robert","Marvin","Zavala",,,"2000-02-24",,,,,,,,,,,"605566","NULL","2020-11-13 14:16:05.337405","2020-11-13 14:16:05.337331","eb477a46-ac17-4e1e-8576-5936a0ef4dab","11581"
"749","Mr","Edgar",,"Irwin",,,"2005-05-19",,,,,,,,,,,"605569","NULL","2020-11-13 14:16:05.345884","2020-11-13 14:16:05.345840","75771f0b-7b7f-4e67-b9f7-72fef5d70210","11584"
"755","Ms","Liza",,"Grimes",,,"2005-03-28",,,,,,,,,,,"605574","NULL","2020-11-13 14:16:05.580348","2020-11-13 14:16:05.580324","2b728fc7-c3b5-46bc-a4f0-83786726d402","11590"
"758","Mr","Wayne","Brent","Yu",,,"2005-05-25",,,,,,,,,,,"605578","NULL","2020-11-13 14:16:05.594541","2020-11-13 14:16:05.594472","e407afed-8ee1-49c0-896a-e58dd1c5d48b","11593"
"763","Ms","Bobbie",,"Moreno",,,"1999-01-06",,,,,,,,,,,"605583","NULL","2020-11-13 14:16:05.604672","2020-11-13 14:16:05.604631","a1cca85d-c7ef-4332-8130-61d5305d6006","11598"
"765","Mr","Bobby",,"Holland",,,"1999-09-30",,,,,,,,,,,"605585","NULL","2020-11-13 14:16:05.611763","2020-11-13 14:16:05.611716","650ed138-2353-4e98-b3be-a22b1dce6be6","11600"
"772","Dr","Kirk",,"Holt",,,"2004-02-02",,,,,,,,,,,"605592","NULL","2020-11-13 14:16:05.622665","2020-11-13 14:16:05.622639","542388c9-f0e9-4041-bf92-8e8470aba1f7","11607"
"774","Dr","Jorge",,"Brock",,,"1994-05-26",,,,,,,,,,,"605594","NULL","2020-11-13 14:16:05.629514","2020-11-13 14:16:05.629470","ab83c8fd-15cb-444b-9d18-bf865a5bf54d","11609"
"780","Ms","Kerry","Angelia","Patrick",,,"1999-03-09",,,,,,,,,,,"605599","NULL","2020-11-13 14:16:05.639928","2020-11-13 14:16:05.639894","f6cf1dfc-128d-4f32-aea7-cc3ea242cd8e","11615"
"781","Ms","Myrtle",,"Shelton",,,"1996-05-21",,,,,,,,,,,"605601","NULL","2020-11-13 14:16:05.644980","2020-11-13 14:16:05.644925","6dd1892f-44f8-41aa-bc90-22c8604a213b","11616"
"785","Mr","Leo",,"Blanchard",,,"2004-07-26",,,,,,,,,,,"605605","NULL","2020-11-13 14:16:05.653991","2020-11-13 14:16:05.653948","1fc31bfb-1b7a-44b4-8643-39712d74b1e2","11620"
"791","Mr","Adrian",,"Bartlett",,,"1996-08-25",,,,,,,,,,,"605610","NULL","2020-11-13 14:16:05.664692","2020-11-13 14:16:05.664662","b9f7324b-c847-48d8-be4c-b50d4f39ed6d","11626"
"793","Ms","Hilary","Ernestine","Klein",,,"2000-11-08",,,,,,,,,,,"605613","NULL","2020-11-13 14:16:05.671795","2020-11-13 14:16:05.671690","570f0726-ede6-495b-a3f5-a9d185b8a41f","11628"
"796","Mrs","Laura","Monica","Grant",,,"1999-09-24",,,,,,,,,,,"605615","NULL","2020-11-13 14:16:05.674630","2020-11-13 14:16:05.674561","3a1faf52-a570-45d6-877f-73c4409f6d55","11631"
"799","Mrs","Araceli",,"Zimmerman",,,"1999-06-14",,,,,,,,,,,"605618","NULL","2020-11-13 14:16:05.682734","2020-11-13 14:16:05.682708","b7436ad6-71f5-44e7-bcb3-00124e5888ca","11634"
"801","Mrs","Brenda",,"Kaufman",,,"2001-03-16",,,,,,,,,,,"605622","NULL","2020-11-13 14:16:05.690822","2020-11-13 14:16:05.690771","75b3dcc3-5116-454e-9ed9-536b7a305337","11636"
"804","Mr","Raul","Dave","Sweeney",,,"2000-09-17",,,,,,,,,,,"605624","NULL","2020-11-13 14:16:05.694281","2020-11-13 14:16:05.694262","ac6ed851-a460-4907-9f00-795818fd18a9","11639"
"806","Mrs","Cindy",,"Vargas",,,"1995-07-14",,,,,,,,,,,"605626","NULL","2020-11-13 14:16:05.702633","2020-11-13 14:16:05.702574","5a41c323-b5e9-4278-8e8a-f311c8280edc","11641"
"808","Mr","Kenneth",,"Mercado",,,"1996-11-29",,,,,,,,,,,"605628","NULL","2020-11-13 14:16:05.705354","2020-11-13 14:16:05.705330","c233d836-6815-4fc3-b2f0-8557c3a9f290","11643"
"813","Mr","Karl",,"Chaney",,,"2003-09-12",,,,,,,,,,,"605633","NULL","2020-11-13 14:16:05.721932","2020-11-13 14:16:05.721843","fca36736-e55b-4646-a4c2-7b9d3da1a0b9","11648"
"819","Mr","Zachary",,"Petty",,,"1994-07-16",,,,,,,,,,,"605639","NULL","2020-11-13 14:16:05.731992","2020-11-13 14:16:05.731971","567199ab-56e7-47b2-9812-0809a98ad8dc","11654"
"822","Mr","Corey",,"Key",,,"2001-03-10",,,,,,,,,,,"605641","NULL","2020-11-13 14:16:05.739752","2020-11-13 14:16:05.739654","5065f8e8-b5db-48a7-93f7-3581b715d153","11657"
"824","Ms","Tammi",,"Waller",,,"1996-02-07",,,,,,,,,,,"605644","NULL","2020-11-13 14:16:05.741795","2020-11-13 14:16:05.741764","1dd1131d-a0e4-45d1-8f18-64f4085399d7","11659"
"826","Mr","Johnny",,"Esparza",,,"1998-03-27",,,,,,,,,,,"605647","NULL","2020-11-13 14:16:05.749495","2020-11-13 14:16:05.749438","2d97d575-6596-4f54-a8f9-28009f2e2edb","11661"
"830","Mr","Pedro",,"Lowe",,,"2000-09-02",,,,,,,,,,,"605649","NULL","2020-11-13 14:16:05.758538","2020-11-13 14:16:05.758505","6111bb2b-fb4f-4e0d-a556-8487d72d7930","11665"
"834","Ms","Lee",,"Maxwell",,,"2005-03-08",,,,,,,,,,,"605653","NULL","2020-11-13 14:16:05.767510","2020-11-13 14:16:05.767477","f0c07b3a-2dc5-4fe3-8949-4d91e29cd269","11669"
"836","Ms","Tamra","Amy","Garner",,,"2000-03-07",,,,,,,,,,,"605656","NULL","2020-11-13 14:16:05.773783","2020-11-13 14:16:05.773635","1af3e83f-c322-4a76-9d1b-c7ec24a032f3","11671"
"837","Mr","Herman","Steven","Lucas",,,"2001-05-12",,,,,,,,,,,"605657","NULL","2020-11-13 14:16:05.777138","2020-11-13 14:16:05.777099","38caf1b9-ced2-4ac9-b365-d9dc10ceac7b","11672"
"843","Mrs","Juliet","Ila","Estrada",,,"1996-10-14",,,,,,,,,,,"605663","NULL","2020-11-13 14:16:05.787877","2020-11-13 14:16:05.787775","814ab0bb-5804-4187-8626-27a7243f6681","11678"
"846","Mrs","Earline",,"Ho",,,"1995-04-28",,,,,,,,,,,"605667","NULL","2020-11-13 14:16:05.797239","2020-11-13 14:16:05.797140","a278a8af-8f12-400b-a484-c7f05de21bb8","11681"
"850","Ms","Laura","Lois","Cohen",,,"2001-09-21",,,,,,,,,,,"605670","NULL","2020-11-13 14:16:05.814588","2020-11-13 14:16:05.814538","22ad3632-9148-41dc-bc20-b9d02e9fb798","11685"
"855","Dr","Adrian","Kirk","Montgomery",,,"2001-05-04",,,,,,,,,,,"605675","NULL","2020-11-13 14:16:05.825553","2020-11-13 14:16:05.825486","cc742d98-2251-45c2-909b-3122b7f1ce8c","11690"
