addresstypedescriptorid,city,parentusi,postalcode,stateabbreviationdescriptorid,streetnumbername,apartmentroomsuitenumber,buildingsitenumber,nameofcounty,countyfipscode,latitude,longitude,donotpublishindicator,congressionaldistrict,localedescriptorid,createdate
"93","Grand Bend","702","78834","2222","34 South Green Milton Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.477554"
"93","Grand Bend","704","78834","2222","22 White Hague St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.491684"
"90","Grand Bend","706","78834","2222","246 Green Fabien Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.499661"
"93","Grand Bend","707","78834","2222","90 Fabien Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.512787"
"93","Grand Bend","709","78834","2222","90 Fabien Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.520765"
"90","Grand Bend","714","78834","2222","65 Second Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.547952"
"93","Grand Bend","715","78834","2222","29 Green Milton St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.560353"
"90","Grand Bend","719","78834","2222","25 White Hague St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.579828"
"90","Grand Bend","721","78834","2222","261 South Cowley Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.586275"
"90","Grand Bend","722","78834","2222","74 Cowley St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.591961"
"90","Grand Bend","723","78834","2222","74 Cowley St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.599891"
"93","Grand Bend","725","78834","2222","972 White Milton Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.609486"
"93","Grand Bend","726","78834","2222","972 White Milton Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.617064"
"93","Grand Bend","727","78834","2222","546 North Fabien Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.624860"
"93","Grand Bend","729","78834","2222","475 Rocky First Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.631111"
"90","Grand Bend","731","78834","2222","12 New Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.648481"
"93","Grand Bend","733","78834","2222","43 Rocky New Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.655560"
"90","Grand Bend","735","78834","2222","29 West Green Cowley Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.669352"
"90","Grand Bend","737","78834","2222","49 Rocky First Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.676137"
"90","Grand Bend","741","78834","2222","775 Rocky Hague Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.699025"
"93","Grand Bend","743","78834","2222","981 East Cowley Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.715163"
"90","Grand Bend","748","78834","2222","60 First Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.740860"
"93","Grand Bend","751","78834","2222","589 West Green Hague Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.762857"
"93","Grand Bend","753","78834","2222","26 North Hague Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.775009"
"90","Grand Bend","755","78834","2222","63 Green Cowley Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.786580"
"93","Grand Bend","760","78834","2222","18 Second Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.818223"
"93","Grand Bend","763","78834","2222","72 Green Old Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.830786"
"93","Grand Bend","764","78834","2222","246 East Rocky First Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.844639"
"93","Grand Bend","769","78834","2222","32 Green Second Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.866109"
"93","Grand Bend","771","78834","2222","58 Rocky Second Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.871528"
"93","Grand Bend","775","78834","2222","74 South White Hague Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.894004"
"93","Grand Bend","779","78834","2222","24 North Hague Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.916459"
"93","Grand Bend","780","78834","2222","79 White Old Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.925360"
"93","Grand Bend","782","78834","2222","416 West White Clarendon Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.931381"
"93","Grand Bend","784","78834","2222","27 South Oak Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.946247"
"90","Grand Bend","787","78834","2222","479 White Old Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.964996"
"93","Grand Bend","789","78834","2222","36 White Milton Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.970976"
"93","Grand Bend","790","78834","2222","36 White Milton Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.977505"
"90","Grand Bend","796","78834","2222","66 South Oak Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.007659"
"93","Grand Bend","800","78834","2222","636 Second Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.027042"
"90","Grand Bend","805","78834","2222","490 Green Oak Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.052696"
"90","Grand Bend","808","78834","2222","662 East Oak St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.069876"
"90","Grand Bend","812","78834","2222","591 White Clarendon Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.320516"
"93","Grand Bend","816","78834","2222","524 Green New Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.341202"
"93","Grand Bend","819","78834","2222","89 Rocky Oak Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.346875"
"90","Grand Bend","820","78834","2222","53 Old Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.363138"
"90","Grand Bend","822","78834","2222","860 Green Clarendon Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.375683"
"90","Grand Bend","825","78834","2222","46 Rocky Cowley Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.385386"
"93","Grand Bend","826","78834","2222","40 Fabien St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.395002"
"93","Grand Bend","828","78834","2222","59 Rocky Hague Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.404192"
"90","Grand Bend","832","78834","2222","98 Green Old Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.425164"
"93","Grand Bend","836","78834","2222","359 Rocky Second Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.445364"
"90","Grand Bend","840","78834","2222","420 East Rocky Cowley Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.466765"
"90","Grand Bend","843","78834","2222","306 North Green First Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.486428"
"90","Grand Bend","845","78834","2222","69 Hague Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.492965"
"90","Grand Bend","846","78834","2222","69 Hague Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.504522"
"93","Grand Bend","850","78834","2222","34 New St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.526144"
"90","Grand Bend","853","78834","2222","83 Green Cowley Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.536567"
"90","Grand Bend","857","78834","2222","95 West Rocky Oak Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.555102"
"90","Grand Bend","864","78834","2222","366 East Rocky Hague Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.597217"
"90","Grand Bend","866","78834","2222","25 North Green Cowley St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.608525"
"90","Grand Bend","868","78834","2222","33 New St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.619538"
"93","Grand Bend","870","78834","2222","22 West Green Oak Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.628143"
"90","Grand Bend","873","78834","2222","37 Fabien Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.641130"
"90","Grand Bend","877","78834","2222","56 Rocky Fabien Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.663304"
"93","Grand Bend","882","78834","2222","55 Green Milton Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.692595"
"90","Grand Bend","886","78834","2222","14 Green First Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.713565"
"93","Grand Bend","888","78834","2222","284 Rocky Oak St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.729315"
"93","Grand Bend","890","78834","2222","660 New Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.736126"
"93","Grand Bend","891","78834","2222","455 Rocky Milton Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.751422"
"90","Grand Bend","738","78834","2222","783 Fabien Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.688257"
"93","Grand Bend","742","78834","2222","216 North White Fabien Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.714189"
"90","Grand Bend","747","78834","2222","60 First Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.736552"
"93","Grand Bend","750","78834","2222","589 West Green Hague Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.757372"
"90","Grand Bend","758","78834","2222","991 New Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.803267"
"93","Grand Bend","761","78834","2222","18 Second Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.824251"
"93","Grand Bend","765","78834","2222","246 East Rocky First Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.845284"
"93","Grand Bend","767","78834","2222","39 Fabien Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.849466"
"93","Grand Bend","773","78834","2222","81 Green First Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.887453"
"93","Grand Bend","777","78834","2222","919 Rocky Second Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.908391"
"93","Grand Bend","781","78834","2222","79 White Old Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.927418"
"90","Grand Bend","786","78834","2222","479 White Old Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.955837"
"90","Grand Bend","788","78834","2222","20 Second Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.966548"
"93","Grand Bend","791","78834","2222","94 White Clarendon Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.984882"
"93","Grand Bend","793","78834","2222","600 East Rocky Nobel Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.990856"
"93","Grand Bend","798","78834","2222","418 Fabien Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.018347"
"93","Grand Bend","799","78834","2222","418 Fabien Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.026081"
"90","Grand Bend","803","78834","2222","490 Green Oak Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.048324"
"90","Grand Bend","807","78834","2222","662 East Oak St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.068972"
"90","Grand Bend","810","78834","2222","58 Old Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.081700"
"90","Grand Bend","814","78834","2222","42 First Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.323190"
"93","Grand Bend","818","78834","2222","89 Rocky Oak Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.343650"
"90","Grand Bend","823","78834","2222","38 Clarendon Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.375639"
"90","Grand Bend","831","78834","2222","915 Oak Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.419591"
"93","Grand Bend","835","78834","2222","359 Rocky Second Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.440243"
"90","Grand Bend","838","78834","2222","420 East Rocky Cowley Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.458852"
"90","Grand Bend","847","78834","2222","57 New Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.507355"
"90","Grand Bend","852","78834","2222","83 Green Cowley Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.528149"
"90","Grand Bend","855","78834","2222","963 First Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.548682"
"93","Grand Bend","858","78834","2222","93 First Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.565433"
"93","Grand Bend","860","78834","2222","619 Cowley St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.575063"
"90","Grand Bend","867","78834","2222","33 New St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.612986"
"90","Grand Bend","876","78834","2222","814 South Second Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.659443"
"93","Grand Bend","878","78834","2222","709 East Hague St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.671017"
"93","Grand Bend","879","78834","2222","709 East Hague St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.681501"
"93","Grand Bend","884","78834","2222","55 Green Milton Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.704167"
"93","Grand Bend","887","78834","2222","284 Rocky Oak St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.727845"
"90","Grand Bend","893","78834","2222","640 North Hague Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.753830"
"90","Grand Bend","896","78834","2222","90 East Hague Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.771978"
"90","Grand Bend","899","78834","2222","117 North Hague Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.018101"
"93","Grand Bend","905","78834","2222","61 White Second Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.041808"
"90","Grand Bend","907","78834","2222","93 West Green Second Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.056522"
"93","Grand Bend","909","78834","2222","448 Green Second Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.063589"
"90","Grand Bend","911","78834","2222","418 White Fabien Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.079201"
"90","Grand Bend","916","78834","2222","29 Fabien Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.099859"
"90","Grand Bend","917","78834","2222","29 Fabien Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.108714"
"93","Grand Bend","920","78834","2222","993 Green Hague Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.118488"
"93","Grand Bend","924","78834","2222","53 Green Nobel Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.138199"
"90","Grand Bend","930","78834","2222","34 West First St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.173194"
"90","Grand Bend","939","78834","2222","22 White Oak Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.224722"
"90","Grand Bend","941","78834","2222","54 White Hague Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.236656"
"93","Grand Bend","949","78834","2222","107 Milton Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.282102"
"93","Grand Bend","953","78834","2222","30 North White Cowley Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.301118"
"93","Grand Bend","966","78834","2222","75 Nobel Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.380804"
"93","Grand Bend","968","78834","2222","35 Old Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.390351"
"90","Grand Bend","976","78834","2222","63 White Milton St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.431527"
"90","Grand Bend","978","78834","2222","94 Fabien Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.447159"
"93","Grand Bend","982","78834","2222","297 Cowley Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.469492"
"90","Grand Bend","984","78834","2222","16 Nobel Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.474577"
"93","Grand Bend","987","78834","2222","920 Old Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.490341"
"90","Grand Bend","990","78834","2222","805 White Old Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.509977"
"99","Grand Bend","996","78834","2222","30 North Milton Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.785878"
"93","Grand Bend","998","78834","2222","572 Clarendon Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:54.802406"
"93","Grand Bend","1004","78834","2222","937 Rocky Cowley Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.061820"
"90","Grand Bend","1008","78834","2222","63 Rocky Fabien Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.084425"
"90","Grand Bend","1009","78834","2222","366 East Green Cowley Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.100621"
"99","Grand Bend","1012","78834","2222","50 Oak Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.104959"
"90","Grand Bend","1015","78834","2222","72 Rocky Clarendon Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.125199"
"99","Grand Bend","1017","78834","2222","652 East Green Milton Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.143309"
"99","Grand Bend","1023","78834","2222","79 Second Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.166930"
"99","Grand Bend","1027","78834","2222","195 Green Second Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.188027"
"90","Grand Bend","1031","78834","2222","41 Old Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.208257"
"90","Grand Bend","1034","78834","2222","78 Cowley St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.225734"
"93","Grand Bend","1036","78834","2222","36 Old Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:55.242171"
"90","Grand Bend","754","78834","2222","63 Green Cowley Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.778519"
"90","Grand Bend","756","78834","2222","31 Nobel St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.789097"
"90","Grand Bend","757","78834","2222","991 New Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.799495"
"90","Grand Bend","759","78834","2222","79 Second Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.809101"
"93","Grand Bend","762","78834","2222","72 Green Old Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.827819"
"93","Grand Bend","766","78834","2222","39 Fabien Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.848504"
"93","Grand Bend","768","78834","2222","32 Green Second Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.864948"
"93","Grand Bend","772","78834","2222","81 Green First Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.885869"
"93","Grand Bend","778","78834","2222","24 North Hague Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.910954"
"93","Grand Bend","783","78834","2222","416 West White Clarendon Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.942048"
"93","Grand Bend","785","78834","2222","27 South Oak Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.949740"
"93","Grand Bend","792","78834","2222","94 White Clarendon Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.988245"
"93","Grand Bend","794","78834","2222","600 East Rocky Nobel Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:52.998815"
"90","Grand Bend","795","78834","2222","66 South Oak Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.004649"
"90","Grand Bend","797","78834","2222","136 South White Hague Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.010671"
"93","Grand Bend","801","78834","2222","636 Second Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.032995"
"93","Grand Bend","804","78834","2222","32 Cowley Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.048983"
"90","Grand Bend","806","78834","2222","39 South Green Nobel Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.062214"
"90","Grand Bend","809","78834","2222","684 North First Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.073217"
"90","Grand Bend","813","78834","2222","42 First Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.322003"
"93","Grand Bend","817","78834","2222","524 Green New Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.343342"
"90","Grand Bend","821","78834","2222","53 Old Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.363443"
"90","Grand Bend","824","78834","2222","860 Green Clarendon Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.384442"
"93","Grand Bend","827","78834","2222","40 Fabien St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.397709"
"93","Grand Bend","829","78834","2222","59 Rocky Hague Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.406829"
"90","Grand Bend","830","78834","2222","915 Oak Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.415985"
"93","Grand Bend","833","78834","2222","50 Second Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.427204"
"93","Grand Bend","834","78834","2222","50 Second Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.437128"
"93","Grand Bend","837","78834","2222","31 West Second Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.448220"
"93","Grand Bend","839","78834","2222","31 West Second Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.460464"
"90","Grand Bend","841","78834","2222","660 White Clarendon Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.470276"
"90","Grand Bend","842","78834","2222","306 North Green First Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.479795"
"90","Grand Bend","844","78834","2222","687 White First Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.487272"
"93","Grand Bend","849","78834","2222","47 South Rocky Hague Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.513660"
"93","Grand Bend","851","78834","2222","34 New St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.528201"
"90","Grand Bend","854","78834","2222","36 Rocky Second Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.545963"
"93","Grand Bend","859","78834","2222","93 First Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.571719"
"93","Grand Bend","862","78834","2222","23 Fabien Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.589049"
"90","Grand Bend","865","78834","2222","366 East Rocky Hague Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.597117"
"90","Grand Bend","869","78834","2222","677 Green Old Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.619537"
"93","Grand Bend","871","78834","2222","22 West Green Oak Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.633149"
"90","Grand Bend","874","78834","2222","497 New Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:53.650630"
